chr	start	end	gene_ids	gene_symbols
chr4	143198847	143558847	ENSG00000109458;ENSG00000243175;ENSG00000153147;ENSG00000245112;ENSG00000170185	GAB1;RPSAP36;SMARCA5;SMARCA5-AS1;USP38
chr4	143558847	143678847	ENSG00000183090;ENSG00000236296	FREM3;GUSBP5
chr4	143678847	144038847	ENSG00000183090;ENSG00000250361;ENSG00000197465	FREM3;GYPB;GYPE
chr4	144038847	144158847	ENSG00000170180	GYPA
chr4	144158847	144278847	n/a	n/a
chr4	144278847	144838848	ENSG00000164162;ENSG00000164161;ENSG00000248890;ENSG00000250504	ANAPC10;HHIP;HHIP-AS1;KRT18P51
chr4	144838848	145038848	ENSG00000164162;ENSG00000249193;ENSG00000222594	ANAPC10;HSPD1P5;RN7SKP235
chr4	145038848	145118848	ENSG00000164163;ENSG00000164162;ENSG00000164164	ABCE1;ANAPC10;OTUD4
chr4	145118848	145638848	ENSG00000164163;ENSG00000272727;ENSG00000151611;ENSG00000249245;ENSG00000248745;ENSG00000164164;ENSG00000240992;ENSG00000251333;ENSG00000170365;ENSG00000250902;ENSG00000250582	ABCE1;LINC02266;MMAA;NCOA4P3;NMNAT1P4;OTUD4;RPS23P4;RTN3P1;SMAD1;SMAD1-AS1;SMAD1-AS2
chr4	145638848	145718848	ENSG00000237136;ENSG00000151611	C4orf51;MMAA
chr4	145718848	146398848	ENSG00000237136;ENSG00000248809;ENSG00000164167;ENSG00000250673;ENSG00000120519;ENSG00000151612	C4orf51;LINC01095;LSM6;REELD1;SLC10A7;ZNF827
chr4	146398848	147078848	ENSG00000151615;ENSG00000207182;ENSG00000120519;ENSG00000137473	POU4F2;RNU1-44P;SLC10A7;TTC29
chr4	147078848	147238848	n/a	n/a
chr4	147238848	147518848	ENSG00000151617;ENSG00000251254;ENSG00000221369;ENSG00000249004	EDNRA;GTF2F2P1;MIR548G;PRMT5P1
chr4	147518848	147878849	ENSG00000071205;ENSG00000151617;ENSG00000251688;ENSG00000164169;ENSG00000240014;ENSG00000252951;ENSG00000164168;ENSG00000251298	ARHGAP10;EDNRA;LINC02507;PRMT9;RN7SL254P;RNA5SP165;TMEM184C;TMEM184C-DT
chr4	147878849	148038849	ENSG00000071205	ARHGAP10
chr4	148038849	148438848	ENSG00000071205;ENSG00000151623	ARHGAP10;NR3C2
chr4	148438848	148678848	ENSG00000251418;ENSG00000151623;ENSG00000201846	ASS1P8;NR3C2;RNA5SP166
chr4	148678848	149758848	ENSG00000225176;ENSG00000234828;ENSG00000248210;ENSG00000250252;ENSG00000239168	ATP5MGP4;IQCM;LINC02355;LINC02430;RNU7-197P
chr4	149758848	149878848	ENSG00000251482;ENSG00000234828	AKIRIN2P1;IQCM
chr4	149878848	150038848	ENSG00000234828;ENSG00000202331;ENSG00000207121	IQCM;RNA5SP167;RNU6-1230P
chr4	150038848	150198848	ENSG00000170390	DCLK2
chr4	150198848	150998848	ENSG00000170390;ENSG00000198589;ENSG00000181541;ENSG00000252451;ENSG00000238721;ENSG00000183432	DCLK2;LRBA;MAB21L2;RNA5SP168;RNU7-194P;ZBTB8OSP1
chr4	150998848	151238848	ENSG00000235606;ENSG00000198589;ENSG00000145425;ENSG00000109686;ENSG00000208797;ENSG00000201264	AK4P6;LRBA;RPS3A;SH3D19;SNORD73A;SNORD73B
chr4	151238848	151678848	ENSG00000164142;ENSG00000251611;ENSG00000059691;ENSG00000189099;ENSG00000253019;ENSG00000252544;ENSG00000109686	FHIP1A;FHIP1A-DT;GATB;PRSS48;RN7SKP35;RNU6-1282P;SH3D19
chr4	151678848	151758848	ENSG00000059691	GATB
chr4	151758848	152358848	ENSG00000109670;ENSG00000270751;ENSG00000059691;ENSG00000245954;ENSG00000244544;ENSG00000253077	FBXW7;FBXW7-AS1;GATB;LINC02273;RN7SL446P;RNA5SP169
chr4	152358848	153798848	ENSG00000213406;ENSG00000164144;ENSG00000231841;ENSG00000109670;ENSG00000137460;ENSG00000283792;ENSG00000268471;ENSG00000121211;ENSG00000250980;ENSG00000243883;ENSG00000145428;ENSG00000252030;ENSG00000243417;ENSG00000145423;ENSG00000169989;ENSG00000137462;ENSG00000121210;ENSG00000170006;ENSG00000109654;ENSG00000248208	ANXA2P1;ARFIP1;FAM192BP;FBXW7;FHDC1;MIR4453;MIR4453HG;MND1;NSA2P6;RN7SL419P;RNF175;RNU6-1196P;RPS3AP18;SFRP2;TIGD4;TLR2;TMEM131L;TMEM154;TRIM2;WDR45P1
chr4	153798848	153998848	n/a	n/a
chr4	153998848	154238848	ENSG00000197410	DCHS2
chr4	154238848	154398848	ENSG00000197410	DCHS2
chr4	154398848	154518848	ENSG00000197410	DCHS2
chr4	154518848	154638848	ENSG00000171560;ENSG00000171564;ENSG00000171557;ENSG00000121207;ENSG00000171566;ENSG00000200350	FGA;FGB;FGG;LRAT;PLRG1;RNU6-1285P
chr4	154638848	154798848	ENSG00000121207;ENSG00000249074;ENSG00000151962;ENSG00000252604;ENSG00000222582	LRAT;NDUFB2P1;RBM46;RNU2-44P;RNU2-66P
chr4	154798848	154918848	ENSG00000151962	RBM46
chr4	154918848	155358848	ENSG00000164114;ENSG00000250910;ENSG00000185149;ENSG00000250538	MAP9;MAP9-AS1;NPY2R;NPY2R-AS1
chr4	155358848	155838848	ENSG00000256394;ENSG00000164116;ENSG00000061918;ENSG00000164114;ENSG00000250910;ENSG00000248420;ENSG00000251223;ENSG00000249386;ENSG00000249698;ENSG00000249247;ENSG00000251407;ENSG00000248907;ENSG00000249127;ENSG00000248548;ENSG00000248748;ENSG00000249770;ENSG00000250205	ASIC5;GUCY1A1;GUCY1B1;MAP9;MAP9-AS1;MTATP6P9;MTCO1P9;MTCO2P9;MTCO3P9;MTCYBP17;MTND1P22;MTND2P33;MTND3P3;MTND4P8;MTND5P9;MTND6P17;YWHAEP4
chr4	155838848	155958848	ENSG00000256394;ENSG00000256043;ENSG00000151790	ASIC5;CTSO;TDO2
chr4	155958848	156478848	ENSG00000249013	FTH1P21
chr4	156478848	156878848	ENSG00000251283;ENSG00000145431	LINC02272;PDGFC
chr4	156878848	157358848	ENSG00000109738;ENSG00000120251;ENSG00000145431;ENSG00000199859;ENSG00000252350	GLRB;GRIA2;PDGFC;RNU6-582P;RPPH1-3P
chr4	157358848	157718848	ENSG00000120251;ENSG00000234111	GRIA2;LINC02433
chr4	157718848	157918848	n/a	n/a
chr4	157918848	158158848	ENSG00000164125;ENSG00000250475	GASK1B;RPL6P11
chr4	158158848	158278848	ENSG00000251429;ENSG00000164125;ENSG00000248429;ENSG00000251073;ENSG00000164124	AIDAP2;GASK1B;GASK1B-AS1;NUDT19P5;TMEM144
chr4	158278848	158518848	ENSG00000199634;ENSG00000171509	RNU4-79P;RXFP1
chr4	158518848	158638848	ENSG00000171509	RXFP1
chr4	158638848	158758848	ENSG00000205208;ENSG00000171503;ENSG00000171497;ENSG00000171509	C4orf46;ETFDH;PPID;RXFP1
chr4	158758848	159238848	ENSG00000164123;ENSG00000249367;ENSG00000052795;ENSG00000264105;ENSG00000283379;ENSG00000248988;ENSG00000109756;ENSG00000206703	C4orf45;FABP5P12;FNIP2;MIR3688-1;MIR3688-2;PSME2P3;RAPGEF2;RNU6-128P
chr4	159238848	159358848	ENSG00000109756	RAPGEF2
chr4	159358848	159478848	ENSG00000109756	RAPGEF2
chr4	159478848	159558848	n/a	n/a
chr4	159558848	159678848	ENSG00000250488	LINC02233
chr4	159678848	159798848	ENSG00000250488	LINC02233
chr4	159798848	161118848	ENSG00000249425;ENSG00000242635	LINC02477;RPS14P7
chr4	161118848	162438848	ENSG00000168843;ENSG00000251253	FSTL5;MTHFD2P4
chr4	162438848	162558848	ENSG00000248396	TOMM22P4
chr4	162558848	162918848	n/a	n/a
chr4	162918848	163038848	n/a	n/a
chr4	163038848	163438848	ENSG00000145414;ENSG00000164128;ENSG00000164129;ENSG00000227283	NAF1;NPY1R;NPY5R;RPL35AP12
chr4	163438848	163918848	ENSG00000145416;ENSG00000253001;ENSG00000151005;ENSG00000198498	MARCHF1;RN7SKP105;TKTL2;TMA16
chr4	163918848	164038848	ENSG00000145416;ENSG00000177803	MARCHF1;YWHAQP4
chr4	164038848	164118848	ENSG00000145416	MARCHF1
chr4	164118848	164558848	ENSG00000248546;ENSG00000145416	ANP32C;MARCHF1
chr4	164558848	164718848	ENSG00000223037	RNU6-284P
chr4	164718848	164878848	ENSG00000248329;ENSG00000248162;ENSG00000201050;ENSG00000248771	APELA;CHORDC1P3;RNU6-668P;SMIM31
chr4	164878848	165078848	ENSG00000248329;ENSG00000250486;ENSG00000221891;ENSG00000121089;ENSG00000240674;ENSG00000170088;ENSG00000176979;ENSG00000250227;ENSG00000183439;ENSG00000250374	APELA;FAM218A;FAM218BP;NACA3P;RPL21P51;TMEM192;TRIM60;TRIM60P14;TRIM61;TRIM75
chr4	165078848	165398848	ENSG00000109472;ENSG00000229894;ENSG00000109466;ENSG00000207559;ENSG00000052802;ENSG00000200974;ENSG00000170088	CPE;GK3;KLHL2;MIR578;MSMO1;RNU4-87P;TMEM192
chr4	165398848	165518848	ENSG00000109472;ENSG00000251596;ENSG00000248287	CPE;HADHAP1;SCGB1D5P
chr4	165518848	165598848	ENSG00000248327	NOL8P1
chr4	165598848	165958848	ENSG00000249500;ENSG00000038295	LINC01179;TLL1
chr4	165958848	166078848	ENSG00000252959;ENSG00000038295	RNA5SP170;TLL1
chr4	166078848	166158848	ENSG00000038295	TLL1
chr4	166158848	166278848	n/a	n/a
chr4	166278848	166598849	n/a	n/a
chr4	166598849	167878849	ENSG00000248913;ENSG00000222721;ENSG00000240772;ENSG00000212373;ENSG00000196104	PHB1P14;RN7SKP188;RN7SL776P;RNA5SP171;SPOCK3
chr4	167878849	167998849	n/a	n/a
chr4	167998849	168078849	n/a	n/a
chr4	168078849	168878849	ENSG00000109511;ENSG00000229226;ENSG00000145439;ENSG00000137628;ENSG00000181381;ENSG00000129116;ENSG00000249623;ENSG00000206613;ENSG00000214676	ANXA10;BTF3L4P4;CBR4;DDX60;DDX60L;PALLD;PALLD-AS1;RNU6-1336P;RPL9P16
chr4	168878849	168958849	ENSG00000145439;ENSG00000129116;ENSG00000201176	CBR4;PALLD;RNU6-853P
chr4	168958849	169518849	ENSG00000145439;ENSG00000251445;ENSG00000137601;ENSG00000201818;ENSG00000214671;ENSG00000154447	CBR4;CBR4-DT;NEK1;RNY4P17;RPL6P12;SH3RF1
chr4	169518849	169638849	ENSG00000109572;ENSG00000137601	CLCN3;NEK1
chr4	169638849	169798849	ENSG00000109572;ENSG00000056050;ENSG00000229204	CLCN3;HPF1;PTGES3P3
chr4	169798849	170078849	ENSG00000109576;ENSG00000248319;ENSG00000198948	AADAT;LINC02275;MFAP3L
chr4	170078849	170198849	ENSG00000109576;ENSG00000248822	AADAT;APOBEC3AP1
chr4	170198849	170918849	ENSG00000181359;ENSG00000250266;ENSG00000250968;ENSG00000251061;ENSG00000251961	HSP90AA6P;LINC01612;LINC02382;LINC02512;RNU6ATAC13P
chr4	170918849	171318849	ENSG00000248872;ENSG00000248339	LINC02431;LINC02504
chr4	171318849	171798849	ENSG00000249297	LINC02174
chr4	171798849	172278849	ENSG00000174473	GALNTL6
chr4	172278849	172438849	ENSG00000174473	GALNTL6
chr4	172438849	172918849	ENSG00000174473	GALNTL6
chr4	172918849	173118849	ENSG00000245213;ENSG00000174473	GALNT7-DT;GALNTL6
chr4	173118849	173398849	ENSG00000109586;ENSG00000245213;ENSG00000164104;ENSG00000241652;ENSG00000164105;ENSG00000272870;ENSG00000164106	GALNT7;GALNT7-DT;HMGB2;RN7SL253P;SAP30;SAP30-DT;SCRG1
chr4	173398849	173478849	ENSG00000252898;ENSG00000242882;ENSG00000164106	RNU6-1096P;RPL5P11;SCRG1
chr4	173478849	173678849	ENSG00000164107;ENSG00000237125;ENSG00000234801;ENSG00000213370	HAND2;HAND2-AS1;MORF4;RANP6
chr4	173678849	173998849	ENSG00000250708	LINC02269
chr4	173998849	174278849	ENSG00000164117;ENSG00000248174;ENSG00000250708	FBXO8;LINC02268;LINC02269
chr4	174278849	174398849	ENSG00000164118;ENSG00000164117	CEP44;FBXO8
chr4	174398849	174758849	ENSG00000145451;ENSG00000164120	GLRA3;HPGD
chr4	174758849	175478849	ENSG00000168594;ENSG00000145451	ADAM29;GLRA3
chr4	175478849	175598849	ENSG00000248574;ENSG00000251174	ADAM20P2;TSEN2P1
chr4	175598849	175758849	ENSG00000150625	GPM6A
chr4	175758849	175838849	ENSG00000150625;ENSG00000249106	GPM6A;GPM6A-DT
chr4	175838849	175958849	ENSG00000150625	GPM6A
chr4	175958849	176318849	ENSG00000164122;ENSG00000150625;ENSG00000250372;ENSG00000150628;ENSG00000248980;ENSG00000150627	ASB5;GPM6A;MARK2P4;SPATA4;SPCS3-AS1;WDR17
chr4	176318849	176478849	ENSG00000129128;ENSG00000248980	SPCS3;SPCS3-AS1
chr4	176478849	176758846	ENSG00000150630	VEGFC
chr4	176758846	176958846	ENSG00000250263;ENSG00000150630	LINC02509;VEGFC
chr4	176958846	177118846	n/a	n/a
chr4	177118846	177558846	ENSG00000038002;ENSG00000250131;ENSG00000109674;ENSG00000222859;ENSG00000201931	AGA;AGA-DT;NEIL3;RN7SKP136;RNA5SP172
chr4	177558846	177678846	ENSG00000250131	AGA-DT
chr4	177678846	179318846	ENSG00000250131;ENSG00000231171;ENSG00000251504;ENSG00000201727;ENSG00000253000	AGA-DT;LINC01098;LINC01099;RNA5SP173;RNU1-45P
chr4	179318846	179718847	n/a	n/a
chr4	179718847	180478847	n/a	n/a
chr4	180478847	180558847	n/a	n/a
chr4	180558847	180718847	ENSG00000251025	NDUFB5P1
chr4	180718847	180998847	n/a	n/a
chr4	180998847	181758847	ENSG00000248197;ENSG00000249460	LINC00290;LINC02500
chr4	181758847	181838847	ENSG00000251742;ENSG00000251336	RN7SKP13;TEMN3-AS1
chr4	181838847	182038847	ENSG00000251433;ENSG00000177822	CCNHP1;TENM3-AS1
chr4	182038847	182158847	ENSG00000218336;ENSG00000177822	TENM3;TENM3-AS1
chr4	182158847	182318847	ENSG00000221227;ENSG00000218336	MIR1305;TENM3
chr4	182318847	182438847	ENSG00000218336	TENM3
chr4	182438847	183358847	ENSG00000230219;ENSG00000177300;ENSG00000185758;ENSG00000129187;ENSG00000251714;ENSG00000252343;ENSG00000218336;ENSG00000151718;ENSG00000251128;ENSG00000251359	CIBAR1P2;CLDN22;CLDN24;DCTD;RN7SKP67;RNU2-34P;TENM3;WWC2;WWC2-AS1;WWC2-AS2
chr4	183358847	183718847	ENSG00000168564;ENSG00000168556;ENSG00000232648;ENSG00000251739;ENSG00000201433;ENSG00000252157;ENSG00000182552;ENSG00000168538;ENSG00000213434	CDKN2AIP;ING2;ING2-DT;RNU6-1053P;RNU6-335P;RNU6-479P;RWDD4;TRAPPC11;VTI1BP2
chr4	183718847	183798847	ENSG00000173320	STOX2
chr4	183798847	184198847	ENSG00000164303;ENSG00000173320	ENPP6;STOX2
chr4	184198847	185438846	ENSG00000151726;ENSG00000186352;ENSG00000205129;ENSG00000164305;ENSG00000151725;ENSG00000164323;ENSG00000164303;ENSG00000187821;ENSG00000168310;ENSG00000271646;ENSG00000249173;ENSG00000249096;ENSG00000180712;ENSG00000254233;ENSG00000271538;ENSG00000250754;ENSG00000248517;ENSG00000109771;ENSG00000250410;ENSG00000251230;ENSG00000227765;ENSG00000164306;ENSG00000244512;ENSG00000240159;ENSG00000151729;ENSG00000109762;ENSG00000251147;ENSG00000109775	ACSL1;ANKRD37;C4orf47;CASP3;CENPU;CFAP97;ENPP6;HELT;IRF2;IRF2-DT;LINC01093;LINC02362;LINC02363;LINC02365;LINC02427;LINC02436;LINC02437;LRP2BP;LRP2BP-AS1;MIR3945HG;MYL12BP2;PRIMPOL;RN7SL28P;RPL6P16;SLC25A4;SNX25;TRPC6P7;UFSP2
chr4	185438846	185638846	ENSG00000205129;ENSG00000168491;ENSG00000154553;ENSG00000154556;ENSG00000233110	C4orf47;CCDC110;PDLIM3;SORBS2;SORBS2-AS1
chr4	185638846	186078846	ENSG00000222727;ENSG00000154556;ENSG00000164342	RNU4-64P;SORBS2;TLR3
chr4	186078846	186278846	ENSG00000145476;ENSG00000088926;ENSG00000109794;ENSG00000164344;ENSG00000251008;ENSG00000250327;ENSG00000164342	CYP4V2;F11;FAM149A;KLKB1;LTO1P1;RPSAP70;TLR3
chr4	186278846	186438846	ENSG00000088926;ENSG00000251165;ENSG00000213332	F11;F11-AS1;SLC25A5P6
chr4	186438846	186558846	ENSG00000251165;ENSG00000168412;ENSG00000212387	F11-AS1;MTNR1A;RNU6-1055P
chr4	186558846	186638846	ENSG00000083857	FAT1
chr4	186638846	186798846	ENSG00000083857	FAT1
chr4	186798846	189318846	ENSG00000249162;ENSG00000248880;ENSG00000249378;ENSG00000249747;ENSG00000248370;ENSG00000250590;ENSG00000251619;ENSG00000250042;ENSG00000250620;ENSG00000249539;ENSG00000201085;ENSG00000252275;ENSG00000242169;ENSG00000184108;ENSG00000179046;ENSG00000179059	ADAM20P3;ICE2P1;LINC01060;LINC02374;LINC02434;LINC02492;LINC02508;LINC02514;LINC02515;MRPS36P2;RNU6-173P;RNU7-192P;RPL7AP27;TRIML1;TRIML2;ZFP42
chr4	189318846	189478846	ENSG00000205100	HSP90AA4P
chr4	189478846	189598846	n/a	n/a
chr4	189598846	189718846	ENSG00000250739;ENSG00000202215	LINC01262;RNU1-51P
chr4	189718846	190038845	ENSG00000224807;ENSG00000109536;ENSG00000245685;ENSG00000205097;ENSG00000250666;ENSG00000249462;ENSG00000250053;ENSG00000199572;ENSG00000201145;ENSG00000251297	DUX4L9;FRG1;FRG1-DT;FRG2;LINC01596;MLLT10P2;RARRES2P4;RNA5SP174;RNA5SP175;TUBB7P
chr5	199885	1719885	ENSG00000063438;ENSG00000028310;ENSG00000249908;ENSG00000164366;ENSG00000112877;ENSG00000249650;ENSG00000049656;ENSG00000180104;ENSG00000221990;ENSG00000250584;ENSG00000215246;ENSG00000153395;ENSG00000264233;ENSG00000248951;ENSG00000145506;ENSG00000249915;ENSG00000288622;ENSG00000248925;ENSG00000188002;ENSG00000250848;ENSG00000232615;ENSG00000073578;ENSG00000185986;ENSG00000113504;ENSG00000164363;ENSG00000174358;ENSG00000142319;ENSG00000066230;ENSG00000225138;ENSG00000247872;ENSG00000249201;ENSG00000164362;ENSG00000171368;ENSG00000071539;ENSG00000188818;ENSG00000206077	AHRR;BRD9;BRD9P2;CCDC127;CEP72;CEP72-DT;CLPTM1L;EXOC3;EXOC3-AS1;LINC01511;LINC02982;LPCAT1;MIR4456;MTCO2P32;NKD2;PDCD6;PDCD6-AHRR;PDCD6-DT;PDCD6P1;PPP4R2P1;PPP4R2P5;SDHA;SDHAP3;SLC12A7;SLC6A18;SLC6A19;SLC6A3;SLC9A3;SLC9A3-AS1;SPCS2P3;TERLR1;TERT;TPPP;TRIP13;ZDHHC11;ZDHHC11B
chr5	1719885	1839886	ENSG00000171421;ENSG00000145494	MRPL36;NDUFS6
chr5	1839886	1959886	ENSG00000113430;ENSG00000249116;ENSG00000250417	IRX4;IRX4-AS1;LINC02116
chr5	1959886	2199886	n/a	n/a
chr5	2199886	2359886	n/a	n/a
chr5	2359886	4759887	ENSG00000170549;ENSG00000170561;ENSG00000186493;ENSG00000250716;ENSG00000248118;ENSG00000250921;ENSG00000249830;ENSG00000281560	IRX1;IRX2;IRX2-DT;LINC01017;LINC01019;LINC02063;LINC02162;LSINCT5
chr5	4759887	4839887	ENSG00000249521	LINC02114
chr5	4839887	5119887	ENSG00000215231;ENSG00000250529	LINC01020;LINC02121
chr5	5119887	5399887	ENSG00000145536;ENSG00000250579;ENSG00000251568;ENSG00000248729;ENSG00000251476;ENSG00000250808;ENSG00000223007	ADAMTS16;ADAMTS16-DT;ALG3P1;MTCO1P30;MTCO1P31;MTCO2P30;RN7SKP73
chr5	5399887	6839887	ENSG00000250730;ENSG00000164151;ENSG00000250056;ENSG00000248677;ENSG00000250490;ENSG00000250974;ENSG00000251365;ENSG00000133398;ENSG00000037474;ENSG00000145545;ENSG00000112941;ENSG00000215218	HMGB3P3;ICE1;LINC01018;LINC02102;LINC02145;LINC02196;LINC02236;MED10;NSUN2;SRD5A1;TENT4A;UBE2QL1
chr5	6839887	6959887	ENSG00000250974;ENSG00000200243	LINC02196;RN7SKP79
chr5	6959887	7399887	ENSG00000078295;ENSG00000250668;ENSG00000223597;ENSG00000250974;ENSG00000212258	ADCY2;LINC02123;LINC02142;LINC02196;RNA5SP176
chr5	7399887	7599887	ENSG00000078295	ADCY2
chr5	7599887	7759887	ENSG00000078295	ADCY2
chr5	7759887	7839887	ENSG00000078295;ENSG00000215217	ADCY2;CFAP90
chr5	7839887	8239887	ENSG00000215217;ENSG00000124279;ENSG00000124275;ENSG00000199773	CFAP90;FASTKD3;MTRR;RNU1-76P
chr5	8239887	9119888	ENSG00000250198;ENSG00000245729;ENSG00000284000;ENSG00000247516;ENSG00000248765;ENSG00000250389;ENSG00000112902	LINC02199;LINC02226;MIR4458;MIR4458HG;MTCYBP37;MTND6P2;SEMA5A
chr5	9119888	9279888	ENSG00000112902	SEMA5A
chr5	9279888	9439888	ENSG00000112902	SEMA5A
chr5	9439888	9679888	ENSG00000249781;ENSG00000112902;ENSG00000251370;ENSG00000250786;ENSG00000239112;ENSG00000169777	LINC02112;SEMA5A;SEMA5A-AS1;SNHG18;SNORD123;TAS2R1
chr5	9679888	9759888	ENSG00000249781;ENSG00000169777	LINC02112;TAS2R1
chr5	9759888	10119888	ENSG00000249781;ENSG00000250814;ENSG00000222054	LINC02112;LINC02221;RNA5SP177
chr5	10119888	10199888	n/a	n/a
chr5	10199888	10799888	ENSG00000164236;ENSG00000250106;ENSG00000150756;ENSG00000150753;ENSG00000164237;ENSG00000112977;ENSG00000272324;ENSG00000246016;ENSG00000249396;ENSG00000249160;ENSG00000145495;ENSG00000259802;ENSG00000145491;ENSG00000250600;ENSG00000244361	ANKRD33B;ANKRD33B-AS1;ATPSCKMT;CCT5;CMBL;DAP;DAP-DT;LINC01513;LINC02212;LINC02213;MARCHF6;MARCHF6-DT;ROPN1L;ROPN1L-AS1;RPL30P7
chr5	10799888	10919888	n/a	n/a
chr5	10919888	11039888	ENSG00000169862;ENSG00000207312	CTNND2;RNU6-429P
chr5	11039888	11279888	ENSG00000169862	CTNND2
chr5	11279888	11559888	ENSG00000169862	CTNND2
chr5	11559888	11999888	ENSG00000169862	CTNND2
chr5	11999888	12079888	n/a	n/a
chr5	12079888	13479890	ENSG00000248131;ENSG00000248457;ENSG00000212305;ENSG00000242608	LINC01194;LINC02220;RNU6-679P;RPS23P5
chr5	13479890	13559891	ENSG00000248462	NENFP3
chr5	13559891	13719891	ENSG00000039139	DNAH5
chr5	13719891	13919891	ENSG00000039139	DNAH5
chr5	13919891	14039891	ENSG00000039139	DNAH5
chr5	14039891	14919891	ENSG00000154122;ENSG00000272057;ENSG00000250526;ENSG00000250182;ENSG00000250662;ENSG00000154124;ENSG00000261360;ENSG00000145569;ENSG00000249485;ENSG00000038382;ENSG00000249928	ANKH;ANKH-DT;CCT6P2;EEF1A1P13;HNRNPKP5;OTULIN;OTULIN-DT;OTULINL;RBBP4P1;TRIO;UQCRBP3
chr5	14919891	15039891	ENSG00000250247	SEPHS2P1
chr5	15039891	15199891	ENSG00000249332	LINC02149
chr5	15199891	15319891	ENSG00000249332	LINC02149
chr5	15319891	15919891	ENSG00000183580;ENSG00000248834	FBXL7;MARK2P5
chr5	15919891	16079891	ENSG00000183580;ENSG00000183654;ENSG00000216077;ENSG00000222312	FBXL7;MARCHF11;MIR887;RNA5SP178
chr5	16079891	16159891	ENSG00000183654;ENSG00000250981	MARCHF11;MARCHF11-AS1
chr5	16159891	16439891	ENSG00000248150;ENSG00000183654;ENSG00000250448;ENSG00000248403	LINC02150;MARCHF11;MARCHF11-DT;NACAP6
chr5	16439891	16599891	ENSG00000248150;ENSG00000154153;ENSG00000173545	LINC02150;RETREG1;ZNF622
chr5	16599891	16719891	ENSG00000145555;ENSG00000154153;ENSG00000246214	MYO10;RETREG1;RETREG1-AS1
chr5	16719891	17199891	ENSG00000176788;ENSG00000215196;ENSG00000145555;ENSG00000253093;ENSG00000251990;ENSG00000201436;ENSG00000243538	BASP1;BASP1-AS1;MYO10;RNA5SP179;RNA5SP180;RNU6-660P;RPS26P28
chr5	17679891	18319891	ENSG00000249937;ENSG00000240785	LINC02223;RPL36AP21
chr5	18319891	21799891	ENSG00000154162;ENSG00000145526;ENSG00000249854;ENSG00000183666;ENSG00000249557;ENSG00000248693;ENSG00000249490;ENSG00000251629;ENSG00000241552;ENSG00000242654;ENSG00000249191	CDH12;CDH18;CDH18-AS1;GUSBP1;HSPD1P15;LINC02100;LINC02146;LINC02241;RN7SL58P;RPL32P14;UBE2V1P12
chr5	21799891	21959891	ENSG00000154162;ENSG00000213430	CDH12;HSPD1P1
chr5	21959891	22599891	ENSG00000154162;ENSG00000249206;ENSG00000168967	CDH12;GCNT1P2;PMCHL1
chr5	22599891	22679891	ENSG00000154162	CDH12
chr5	22679891	23159891	ENSG00000154162	CDH12
chr5	23159891	23279891	n/a	n/a
chr5	23279891	23919891	ENSG00000164256;ENSG00000250332;ENSG00000249607	PRDM9;PTPN11P4;TRPC6P9
chr5	23919891	24439891	ENSG00000234865;ENSG00000226432;ENSG00000248874	ADH5P5;AKTIPP2;LINC02899
chr5	24439891	25399891	ENSG00000248156;ENSG00000040731;ENSG00000245662;ENSG00000251273;ENSG00000248908;ENSG00000250099	BTG4P1;CDH10;LINC02211;LINC02228;LINC02239;TRPC6P6
chr5	25399891	26439891	ENSG00000251593;ENSG00000222560;ENSG00000201016	MSNP1;RNU4-43P;RNU6-374P
chr5	26439891	29759893	ENSG00000249616;ENSG00000113100;ENSG00000271035;ENSG00000248391;ENSG00000249785;ENSG00000259786;ENSG00000162685;ENSG00000250337;ENSG00000207261;ENSG00000252867;ENSG00000249226;ENSG00000248418	CCNB3P1;CDH9;DPPA3P12;LINC02064;LINC02103;LINC02109;LSP1P3;PURPL;RNU6-738P;RNU6-909P;SUCLG2P4;UBL5P1
chr5	29759893	29879893	ENSG00000249744	ZCCHC10P2
chr5	29879893	30039893	ENSG00000223136	RN7SKP207
chr5	30039893	30519893	ENSG00000250587	HPRT1P2
chr5	30519893	30639893	n/a	n/a
chr5	30639893	30999893	n/a	n/a
chr5	30999893	31159893	ENSG00000241668	RPL19P11
chr5	31159893	31279893	ENSG00000113361;ENSG00000250482	CDH6;DUX4L51
chr5	31279893	31439893	ENSG00000113361;ENSG00000113360	CDH6;DROSHA
chr5	31439893	31559893	ENSG00000082213;ENSG00000113360	C5orf22;DROSHA
chr5	31559893	32159894	ENSG00000113384;ENSG00000133401;ENSG00000252373;ENSG00000199765;ENSG00000251887;ENSG00000241739;ENSG00000243914;ENSG00000214108	GOLPH3;PDZD2;RNU6-358P;RNU6-363P;RNU6-760P;RPL21P56;RPL5P14;TPT1P5
chr5	32159894	32639894	ENSG00000113384;ENSG00000272086;ENSG00000207956;ENSG00000150712;ENSG00000199731;ENSG00000207052;ENSG00000113387;ENSG00000249142;ENSG00000056097	GOLPH3;GOLPH3-DT;MIR579;MTMR12;RNU6-1079P;RNU6-378P;SUB1;TMEM183AP2;ZFR
chr5	32639894	32839894	ENSG00000250885;ENSG00000113389	LINC02061;NPR3
chr5	32839894	33199894	ENSG00000248279	LINC02120
chr5	33199894	33279894	ENSG00000251443	LINC02160
chr5	33279894	33399894	ENSG00000251443	LINC02160
chr5	33399894	33879895	ENSG00000151388;ENSG00000113407;ENSG00000249572;ENSG00000249360	ADAMTS12;TARS1;TARS1-DT;TOMM40P3
